zeitstempel;Particles > 0.3um / 0.1L air;Particles > 0.5um / 0.1L air;Particles > 1.0um / 0.1L air;Particles > 2.5um / 0.1L air;Particles > 5.0um / 0.1L air;Particles > 10.0um / 0.1L air
2024-06-19 16:12:42.011990;1632;478;62;4;0;0
2024-06-19 16:12:42.525390;1665;483;60;4;0;0
2024-06-19 16:12:43.032405;1665;483;60;4;0;0
2024-06-19 16:12:43.539146;1665;483;60;4;0;0
2024-06-19 16:12:44.046716;1632;479;55;4;0;0
2024-06-19 16:12:45.055950;1632;479;55;4;0;0
2024-06-19 16:12:45.565616;1632;479;55;4;0;0
2024-06-19 16:12:46.072678;1614;470;57;4;0;0
2024-06-19 16:12:47.075201;1614;470;57;4;0;0
2024-06-19 16:12:47.583580;1527;448;55;4;0;0
2024-06-19 16:12:48.091564;1527;448;55;4;0;0
2024-06-19 16:12:48.606855;1527;448;55;4;0;0
2024-06-19 16:12:49.138004;1482;441;53;4;0;0
2024-06-19 16:12:49.662229;1482;441;53;4;0;0
2024-06-19 16:12:50.664457;1482;441;53;4;0;0
2024-06-19 16:12:51.172893;1461;439;53;4;0;0
2024-06-19 16:12:51.681387;1461;439;53;4;0;0
2024-06-19 16:12:52.187533;1461;439;53;4;0;0
2024-06-19 16:12:53.202071;1422;430;42;0;0;0
2024-06-19 16:12:53.711151;1422;430;42;0;0;0
2024-06-19 16:12:54.219637;1401;416;36;0;0;0
2024-06-19 16:12:55.222130;1401;416;36;0;0;0
2024-06-19 16:12:55.730281;1401;416;36;0;0;0
2024-06-19 16:12:56.238301;1461;436;40;0;0;0
2024-06-19 16:12:57.251104;1461;436;40;0;0;0
2024-06-19 16:12:57.759265;1482;443;44;0;0;0
2024-06-19 16:12:58.266549;1482;443;44;0;0;0
2024-06-19 16:12:59.275896;1482;443;44;0;0;0
2024-06-19 16:12:59.784065;1524;460;42;0;0;0
2024-06-19 16:13:00.291438;1524;460;42;0;0;0
2024-06-19 16:13:00.798879;1524;460;42;0;0;0
2024-06-19 16:13:01.307754;1617;484;38;0;0;0
2024-06-19 16:13:01.816005;1617;484;38;0;0;0
2024-06-19 16:13:02.322989;1617;484;38;0;0;0
2024-06-19 16:13:02.828372;1656;502;38;0;0;0
2024-06-19 16:13:03.837393;1656;502;38;0;0;0
2024-06-19 16:13:04.339022;1656;502;38;0;0;0
2024-06-19 16:13:04.846710;1575;475;38;0;0;0
2024-06-19 16:13:05.854234;1575;475;38;0;0;0
2024-06-19 16:13:06.369346;1560;473;32;0;0;0
2024-06-19 16:13:06.877444;1560;473;32;0;0;0
2024-06-19 16:13:07.384215;1560;473;32;0;0;0
2024-06-19 16:13:08.391793;1581;482;34;0;0;0
2024-06-19 16:13:08.900413;1581;482;34;0;0;0
2024-06-19 16:13:09.406543;1581;482;34;0;0;0
2024-06-19 16:13:09.914016;1545;471;38;2;2;2
2024-06-19 16:13:10.415158;1545;471;38;2;2;2
2024-06-19 16:13:10.923652;1545;480;42;2;2;2
2024-06-19 16:13:11.431703;1545;480;42;2;2;2
2024-06-19 16:13:12.447917;1545;480;42;2;2;2
2024-06-19 16:13:12.952998;1512;478;42;2;2;2
2024-06-19 16:13:13.459111;1512;478;42;2;2;2
2024-06-19 16:13:13.964226;1512;478;42;2;2;2
2024-06-19 16:13:14.487817;1479;469;42;2;2;2
2024-06-19 16:13:15.491451;1479;469;42;2;2;2
2024-06-19 16:13:16.004689;1479;469;42;2;2;2
2024-06-19 16:13:16.514181;1419;447;50;2;2;2
2024-06-19 16:13:17.022134;1419;447;50;2;2;2
2024-06-19 16:13:17.530288;1419;447;50;2;2;2
2024-06-19 16:13:18.538759;1320;418;52;2;2;2
2024-06-19 16:13:19.047213;1320;418;52;2;2;2
2024-06-19 16:13:19.554566;1320;418;52;2;2;2
2024-06-19 16:13:20.063230;1233;389;46;2;2;2
2024-06-19 16:13:20.564523;1233;389;46;2;2;2
2024-06-19 16:13:21.072905;1293;405;50;2;2;2
2024-06-19 16:13:22.082152;1293;405;50;2;2;2
2024-06-19 16:13:22.597364;1293;405;50;2;2;2
2024-06-19 16:13:23.102817;1395;432;54;2;2;2
2024-06-19 16:13:24.111402;1395;432;54;2;2;2
2024-06-19 16:13:24.613304;1395;430;54;2;2;2
2024-06-19 16:13:25.121250;1395;430;54;2;2;2
2024-06-19 16:13:26.129974;1395;430;54;2;2;2
2024-06-19 16:13:26.644789;1464;452;50;0;0;0
2024-06-19 16:13:27.150570;1464;452;50;0;0;0
